A11,A22,A33,A23,A13,A12,B11,B22,B33,B23,B13,B12 ,D11,D22,D33,D23,D13,D12
21.3604721,409.7388191,4.985988059,0.038764598,0.03627324,2.376940178,2.57e-05,2.95e-05,7.59e-05,-54.45519379,2.38977521,8.2e-05,738.2489935,5074.229188,469.7047947,0.217780232,-0.011625359,161.0574782
24.08081511,395.0018043,18.04685419,34.14517689,9.720694912,7.632708773,-1.58e-05,3.77e-05,-1.09e-05,-1.81e-06,-1.69e-05,-2.81e-06,789.8476464,4888.850962,487.0025158,454.9736103,316.6783909,181.7214361
41.35801515,416.4250015,15.78667019,0.119809989,0.138574638,19.647282,5.269449521,-7.003562874,0.633310448,-0.048329406,-0.056065386,-4.385707422,1372.876362,5375.895842,581.914744,-0.1192167,-0.176154437,636.9270527
20.1532468,367.2472447,26.73435134,61.00090049,12.44162853,6.714700045,-0.007397276,0.065045508,1.560170612,2.287558414,0.809032503,-0.00932642,662.8405192,4487.843407,496.5309281,708.6394728,360.5674898,104.4140847
26.50236153,516.6168888,15.44657442,46.32950188,-1.904162698,10.65874349,-21.06431336,-14.64909638,2.277468473,-10.0881297,6.71111217,3.278115913,922.9630598,5291.611482,434.1409671,-63.56798681,42.30070676,541.8761294
40.86557938,409.1052279,17.84866624,0.306879369,0.400387224,19.22529653,5.45370983,0.473595505,-1.156365707,0.071794317,0.027336688,2.564405766,1363.300574,5233.923649,580.2979236,7.193589262,9.577717194,618.8011118
33.85821056,404.0142532,18.1024541,1.511047638,4.698441942,15.17804329,0.183257999,25.31810858,2.031839932,-1.851076003,-2.875527336,15.98020459,838.4885387,5116.760748,410.0029756,-11.67678343,-18.10672151,450.5144299
51.99776608,418.168256,17.91994765,0.107055366,0.083836776,27.36642111,8.36e-06,6.07e-06,5.51e-08,2.73e-06,3.3e-06,6.73e-06,1763.170462,5549.005911,599.6527737,1.98e-05,1.35e-05,918.2961434
38.2099208,334.1802768,12.67606163,0.025544051,0.021904948,19.87141645,-0.000111814,4.57e-05,-4.73e-06,1.04e-05,-2.01e-05,-3.87e-05,1226.020093,4376.690912,418.9145293,-6.67e-05,-0.000277134,688.6958331
27.57609256,409.8170456,15.66878229,0.543383281,0.540146051,12.96714348,1.672392113,4.571381271,-0.975672169,-0.073174004,0.08996858,3.733224523,947.041353,5322.844528,526.4997298,11.53683394,3.906828249,468.416983
35.57440091,311.2704316,10.62669588,0.097989843,0.067668353,17.65371872,-2.49e-06,3.04e-06,-0.000948555,-0.375975323,18.9253347,-3.98e-06,1107.399648,4056.188214,366.2115037,0.011776685,0.010342322,617.8772812
48.50497698,404.2740448,12.85931005,0.142892508,0.167550848,26.1030099,-5.67e-05,-1.89e-05,2.74e-07,-7.74e-06,-2.2e-05,-2.79e-05,1625.77968,5379.152703,540.8881455,-4.41e-05,-0.000124035,881.6286905
35.18870855,306.1813975,9.991317647,0.129466344,0.108561719,17.12865045,-9.46e-05,-2.65e-05,-4.19e-05,-4.68e-05,4.77e-05,-5.39e-06,1086.384438,3983.670559,353.258562,3.73e-05,-7.57e-05,605.1935819
34.62283946,376.7286952,16.65654289,0.031417391,0.033041804,11.24092321,8.056509834,0.371664125,3.613624304,-0.007770547,-0.00738495,3.56980907,1200.018794,4853.511428,512.0699152,-0.090689442,-0.081651685,503.1572888
41.79055974,363.3535537,11.02436041,0.019202977,0.016353623,22.50595656,-1.82e-05,2.15e-05,1.1e-06,1.39e-05,-2.66e-05,2.03e-05,1366.103907,4795.844321,456.1472442,5.61e-05,-6.3e-06,769.2566103
41.12853404,409.875686,19.60836688,-18.38395674,-3.616215453,20.20951721,5.78e-06,-1.26e-06,6.81e-06,1.32e-06,1.42e-06,2.68e-07,1385.757904,5346.751877,586.5826764,-175.0453823,-92.64687668,664.9171984
26.88117716,409.7018331,14.58619531,0.024578569,0.024991409,12.65789589,1.319415091,6.798330377,-1.344301368,0.003280817,0.003377884,4.851419125,938.0548511,5247.168584,488.9910025,0.017750811,-0.019223431,458.5301931
52.35763624,420.4596492,18.08446158,0.024025364,0.023979867,27.40486438,-3.07e-06,-3.29e-06,-0.000604569,-0.008858181,0.000229153,-3.23e-06,1781.485128,5581.668512,604.9010281,0.005187513,0.003035203,923.0715556
32.46713158,417.1672297,13.14417091,0.27077285,0.305433905,14.01987976,0.000214773,6.33e-05,-0.002187144,7.505675047,-0.12244581,0.000136723,1028.097058,5325.222745,559.9852533,0.246559815,0.257831628,428.1141799
25.76167665,400.7478896,15.27433673,0.022291029,0.022042302,12.51768195,16.78556496,-4.548784092,-0.986854256,0.002433754,0.002584615,1.740545946,880.8395268,5218.331928,493.7141051,0.008580574,-0.021283618,459.6257231
2.315204348,451.659746,7.14606553,0.026862504,0.011820609,-1.734503096,-5.97e-05,-5.32e-06,-0.00212165,-1.452394053,26.82526964,-3.95e-05,114.6100446,5469.30546,257.5935291,0.021262387,0.023289868,-26.53505218
52.33937313,420.1552749,18.17921735,-4.708474788,-0.099342332,27.40969315,6.71e-07,3.62e-06,-6.52e-06,-1.12e-06,-2.49e-06,2.14e-06,1781.304882,5579.772619,605.4469526,-30.042022,3.438938523,923.1321788
32.23031626,278.0220227,25.43101943,0.039503617,0.034213127,6.904922498,-51.86999449,-0.013632703,-7.028415058,0.008967376,0.00754034,-17.08678826,1102.948324,3176.478912,410.4929025,0.245808519,0.008362273,446.0180456
41.10537315,355.3177882,13.64053736,0.016930206,0.016484774,21.83211566,-7.15e-05,7.58e-06,1.33e-06,-1.44e-07,-1.22e-05,-5.9e-06,1341.703526,4674.287344,461.6175301,3.72e-06,-9.21e-05,748.4811367
43.01516917,367.4776211,14.49714129,0.016554104,0.016160383,22.94879248,3.76e-05,3.21e-05,-3.42e-06,1.71e-05,1.42e-05,2.23e-05,1416.078169,4845.00869,488.7242909,0.00013267,0.000121128,782.675433
20.92766894,339.3083567,38.96749871,83.60413942,15.67125701,10.91379325,-0.000109099,0.000196213,0.00029631,0.00078951,0.000255732,0.000290068,702.7682855,4134.784295,593.1156509,903.9244204,331.8133921,110.4686378
34.63016153,366.6487099,17.29829538,1.239284193,1.405862675,10.97882017,7.996525559,0.254569888,-4.057150384,0.322840475,0.060404211,3.431637389,1201.192012,4736.453112,508.3654873,25.43007663,34.286542,508.3359174
24.97267348,405.4092551,16.7943454,0.124590205,-0.038548313,13.10256247,0.53095712,18.59736184,1.805504512,-0.016937735,0.039599451,12.06469689,862.5740356,5174.535545,436.0545007,-0.117368017,0.259217848,470.9531879
26.53987575,408.7846945,15.20567908,0.020333199,0.019249519,12.80619692,0.980604329,4.951056555,-1.208140759,0.001550003,0.001091677,3.497945359,912.7210698,5328.616035,503.3845895,0.003713676,-0.030937538,469.3287036
26.91096728,408.933269,15.22881973,0.638414513,0.521556738,12.80567876,1.1736484,-4.815864008,-0.888750552,0.653454865,0.0579969,-2.890059678,926.4131292,5322.743801,506.409468,12.67973504,-1.498272668,467.0320524
40.82837066,354.2945724,12.85054377,0.016528568,0.016832594,21.72713689,-6.49e-06,2.57e-05,-1.78e-06,1.92e-05,8.64e-06,2.18e-05,1330.210429,4661.536381,453.9431859,-4.78e-05,-2.1e-05,745.0778304
47.48845798,411.0706359,21.02995626,0.065749284,0.048762778,24.25924882,0.00021618,5.42e-05,0.006952356,-8.205765783,-0.200207888,0.000124082,1606.206365,5364.068659,581.8638793,0.124427648,0.340241507,804.3022553
25.29278643,406.2556212,15.47935781,-0.085138185,0.68349717,12.76414092,0.518066137,5.258153034,-0.550978099,-0.469900347,0.066106523,3.120366494,858.219965,5328.251425,455.7409086,25.16193968,0.251687447,476.1794265
43.8763743,375.8262393,14.85592421,1.602706575,1.716860661,25.16508161,0.000157283,1.86e-05,-3.43e-06,1.58e-05,6.85e-05,6.13e-05,1448.995845,4916.325127,500.1226019,0.00013097,0.00043789,797.2663926
30.67895868,324.0871127,38.22127055,74.23358583,12.31017855,14.581006,-0.008826257,0.000679907,-0.003076228,0.004973892,0.005080125,-0.003126367,1029.675773,4028.141053,527.9474957,782.112734,255.9139344,327.7750237
35.33307115,308.1194189,10.12974558,0.191900246,0.147034014,17.35580805,9.79e-05,7.82e-05,2.18e-05,1.57e-05,2.43e-05,8.97e-05,1094.212455,4008.966276,357.1247297,5.47e-06,-0.000203868,610.7389628
41.83434744,360.0774161,13.98583275,0.015800117,0.01540677,22.27095131,3.71e-05,8.28e-06,0.00015875,-0.032200116,2.270453164,1.73e-05,1370.233262,4741.075051,472.2374224,0.001430818,-0.001266709,761.7509145
42.51095346,367.6317178,11.64941478,0.016020239,0.017046632,22.9051725,1.64e-05,-1.05e-05,-2.89e-06,3.98e-06,4.85e-06,8e-06,1394.508353,4855.454589,468.0542342,-8.35e-06,-5.45e-05,781.3916519
23.70925651,380.3719576,22.36242192,-49.45894232,-10.83454323,7.76259675,-1.431463678,-2.436715278,2.924504937,-18.57113033,-7.192857663,-0.841318644,797.6099915,4715.456619,514.1829224,-564.6603651,-297.3000936,174.0751625
22.76276288,374.7032604,24.14501299,54.79047433,11.37456781,7.600069756,0.879594754,-0.69914642,-0.266784271,13.13466871,11.27577939,-0.250814846,760.441093,4620.342297,540.903118,621.9057296,299.8177996,124.2570651
24.54453343,405.3579407,17.00373056,0.58413234,-0.199608641,13.52080873,0.52188318,20.22372027,1.842110958,-0.074623522,0.203982009,13.40348388,858.7578443,5168.570666,431.7098803,-0.480217713,1.300889769,471.643738
41.87744747,360.0749821,14.07926032,0.015464291,0.013967328,22.27166658,-10.11834474,-0.041965796,-0.104045372,-0.000126471,-0.000496299,-3.337973595,1371.858341,4740.828143,470.8073086,-0.705546215,-0.741059214,762.1768212
33.47696727,402.5952744,12.46162842,-1.395997529,4.233449374,12.01116911,0.185449606,-26.68496569,-4.166619059,1.079818385,2.967276481,-13.92254017,857.984756,5154.816771,194.9625781,6.799102601,18.5489712,467.7203647
34.33805621,290.3487172,16.86965899,0.238077856,0.247260223,6.104137095,-8.029894531,-1.181855802,-8.281903629,0.067208412,0.066816878,-4.582520891,1208.247015,3739.626519,705.3428965,5.125684812,1.427871768,475.0125695
49.6562837,405.8949227,17.15598964,0.071967914,0.078662878,26.3844625,5.67e-05,2.75e-05,0.013546162,0.379883042,-1.322375185,3.82e-05,1672.510949,5378.388952,572.0965213,0.059086764,0.069487328,886.1020756
52.1955081,422.4123539,16.95541017,0.018798246,0.018981257,27.32689504,1.55e-07,2.91e-05,0.000110498,-0.289470914,-0.006537062,1.08e-05,1776.603875,5609.030622,598.6143014,-0.045889946,-0.054615795,920.0011271
41.46015769,357.671153,13.8195979,0.016897695,0.014892976,22.05082059,-2.26e-05,1.22e-05,0.000451031,-0.039127071,2.816214179,-2.15e-05,1355.623629,4707.275054,466.8799745,0.002545821,-0.000246204,754.9078461
34.46567326,297.0409192,12.08256005,0.460186015,0.39529072,16.1468284,0.000214486,4.67e-05,-9.21e-06,1.34e-05,6.88e-05,6.91e-05,1061.975551,3856.028929,355.5295451,0.000258563,0.000473306,579.8920047
36.67171635,303.4506569,26.81181268,0.038509256,0.042589704,16.16456008,0.259648242,-0.318623087,-5.215035659,-0.011849762,-0.011379356,-0.048960654,1219.787596,3500.229786,412.8873959,0.111170939,-0.445589971,484.1606721
41.52174817,357.6661918,13.95241656,0.015247048,0.016963105,22.05470656,-10.24173251,-0.051543644,-0.122705211,3.77e-05,-0.000269108,-3.461796757,1357.589082,4706.923014,464.8607893,-0.82415678,-0.867229723,755.3365984
52.30713313,419.2490206,18.71323919,-0.600799278,-0.037706601,27.35486862,-3.55e-07,-5.89e-06,-1.32e-06,-4.45e-06,-7.26e-07,-3.4e-06,1779.580128,5561.524611,607.257952,-3.702387243,0.432967132,921.1521734
39.4375918,343.8848772,12.82013032,0.020295513,0.017759821,20.76932114,4.18e-05,1.25e-05,6.02e-06,7.71e-06,7.52e-06,1.92e-05,1275.500606,4513.831904,436.1613364,6.81e-05,-4.08e-05,716.0523724
42.61132557,364.9811508,14.32562274,0.016311835,0.01452255,22.7207713,7.47e-06,-7.93e-06,-0.000158786,-0.020328174,1.264908833,8.37e-06,1400.438613,4809.918382,483.1546724,0.001610996,0.000155296,775.6237089
33.39260204,417.6725512,14.84672149,-0.028271646,0.178888387,16.66616824,4.73059896,-19.47098445,0.237746555,0.007870876,-0.086186906,-13.21005671,1108.634956,5439.309854,573.2819523,-0.040032406,-0.573703516,588.6930858
45.35001938,405.898725,18.74493847,-0.220704732,-0.471276886,22.42856211,0.555514733,-0.595289423,-1.425579475,0.12760039,0.241016843,-0.124571371,1527.371133,5255.508565,593.4297216,0.939550619,1.599195193,739.716665
27.75094821,410.154057,15.86129471,0.024429686,0.025029453,13.00985702,1.955657842,4.485414196,0.886175228,-0.003308454,-0.00323385,3.820313084,951.3425325,5322.485752,534.6040486,-0.021996169,0.014402655,467.4856876
51.99812376,418.1632315,17.94147411,-0.687177956,-0.087957853,27.36779317,2.55e-06,2.82e-06,-7.13e-07,1.7e-06,1.07e-06,3e-06,1763.168505,5548.978066,599.6609375,-3.724940495,0.431551713,918.2989207
42.16828092,423.6102526,15.0223575,-1.597314346,-2.37847266,22.60009382,0.000225946,0.000143719,0.193453395,1.398135974,-0.081708247,0.000178566,1573.962342,5570.532178,589.403507,0.134677901,0.931975784,787.3504498
52.34399036,420.4467944,18.08413132,0.018611377,0.018671766,27.39304163,-5.88e-06,-6.52e-06,-6.61e-07,-0.018303633,-0.000124447,-6.33e-06,1781.349349,5581.405892,604.7753267,0.006546996,0.002390306,922.9541164
22.25141211,362.6788153,29.58900523,66.16333844,13.15484403,7.872910835,-0.000267099,-0.000950264,-0.00174142,0.00217642,0.00221162,-0.000793041,736.473107,4425.88843,512.9183333,749.061488,351.8171918,122.8535961
24.37669051,407.1869726,16.60320558,0.429483367,0.728187047,12.25683817,0.33840243,5.120101237,-0.492889798,-0.729349124,0.030307744,3.376921811,821.8577642,5212.645601,389.4132981,56.96940963,-6.836386208,428.6773171
23.99743,378.8959499,23.01382741,51.43093971,10.6150953,8.56221589,0.953911588,1.369910359,5.034123889,-24.36003645,-21.37285878,0.997088608,803.452618,4716.194883,516.3430503,605.1739641,306.859296,184.6563343
19.88331002,365.0333218,25.34582733,62.51793552,12.4000649,7.036400152,-0.00020564,0.000132468,6.97e-05,8.67e-05,-9.23e-05,8.2e-06,676.9533534,4520.100856,499.3454552,723.4604475,356.341739,116.3306177
11.56869254,404.2371352,18.10570909,2.229196854,-6.449936063,14.13936236,0.816650466,-35.0288962,-2.030372992,-2.9879471,-5.27544644,-23.88924853,843.0992346,5102.367883,410.1089125,-18.80984048,-33.24335745,436.4824216
37.63744299,324.7068689,13.00987128,0.017633992,0.013741618,18.94217338,-9.30154267,-0.252188609,-0.338227817,0.001101278,0.00015789,-5.221971271,1184.409465,4241.257646,379.2464538,-1.422605547,-1.492195855,658.5334136
21.55040995,409.3633176,5.881522515,0.032172781,0.033817912,2.482151737,6e-05,-6.28e-05,-4.08e-05,-48.67080432,2.420029541,2.59e-05,742.1520064,5064.006103,473.3504856,0.180801062,-0.014019014,153.8684859
48.70895597,418.9635279,17.84015335,-0.011622075,-0.028973721,25.25321082,0.000151173,4.68e-05,0.004095896,-0.351222413,-0.071364177,0.000109934,1649.926283,5511.712951,588.2137051,0.204351101,0.503956363,840.1763656
35.91457181,387.406878,13.19506755,0.42643617,0.62065727,11.86551054,-7.649075546,-4.171178382,-3.394214411,0.233010708,0.294324082,-6.659059657,1205.456353,5021.582499,496.8557558,1.54315535,1.927840136,507.260421
51.38131742,414.9433581,17.71837767,0.020739055,0.021029996,27.05399427,-9.24e-06,1.06e-06,7.38e-08,3.23e-07,-3.97e-06,-3.79e-06,1740.535764,5507.459282,593.0884343,1.58e-05,-2.82e-05,911.1486482
19.85839632,367.3722083,14.49388376,-49.90109694,-10.28382914,5.709924543,2.81e-06,-4.29e-05,-4.64e-05,-3.15e-05,-3.46e-05,-5.77e-05,676.5239152,4828.373723,508.1963653,-578.3415338,-313.6574211,74.89040191
4.198571599,411.840706,13.48277036,0.035597676,0.03624306,-1.384383408,2.74e-06,-5.91e-06,1.81e-08,-1.59e-06,6.1e-07,-1.07e-06,179.7113255,5066.769982,476.1596392,-1.06e-05,-1.34e-05,-20.67303816
44.27331307,374.0999997,15.10578634,0.016287632,0.017886435,23.58063906,-0.619485115,-0.59236931,-0.410630432,0.000135968,4.88e-05,2.810079273,1464.74789,4940.033525,505.447765,0.447405755,0.468507925,802.8560988
21.24594672,409.9922535,4.323809325,0.044012241,0.043121736,2.315918076,2.32e-05,0.000173745,-1.61e-05,59.60606827,-1.568895303,0.000143002,736.8975057,5080.965835,467.4077893,-0.260334189,0.00936957,168.8644359
19.82302374,409.6253418,8.435375558,0.079582636,0.078026936,3.719440634,-6.35e-06,2.06e-05,-9.66e-05,29.85363925,-0.985423548,1.86e-05,675.2990653,5069.991927,487.3347558,-0.09424105,0.357447042,162.0390054
35.18737176,311.5811968,25.93299603,0.747810103,0.740802754,7.885045055,-7.506654672,0.172492518,-5.122942687,0.328796074,0.333792947,-2.952793972,1209.051774,3995.453535,414.7058383,-0.075660029,-0.147130562,472.0436379
49.46712748,419.2677281,17.89339204,-0.709599345,-0.182681393,25.71201873,0.311619779,0.139256302,-0.005887051,0.256183421,0.030263791,0.195554941,1674.733066,5523.326912,590.3466599,-7.357163657,-5.159029815,855.5894033
9.811616943,411.2059892,21.7466264,-49.05289046,-9.807888701,4.068344809,4.91e-05,1.55e-05,0.000158527,2.42e-05,-1.82e-06,3.25e-05,365.3039792,4983.951925,512.0765412,-568.7831142,-310.8439562,69.63788252
37.64878345,329.450388,12.61892359,0.034858107,0.022913942,19.42552968,8.12e-06,-3.66e-05,-6.72e-06,-1.51e-05,-1.13e-05,-5.27e-05,1202.896728,4310.041802,410.7111281,1.37e-05,-0.00011318,675.3041547
39.37192226,341.5832321,13.30575372,0.019311138,0.016929983,20.55806705,-10.42148549,-0.133774666,-0.236242005,0.000851808,-0.000587064,-4.288875789,1267.663769,4480.047152,423.3509181,-1.349821106,-1.414901283,708.955989
46.67232242,389.9256162,16.11300525,0.662985082,0.812024691,25.67584784,-6.772816128,-0.444128225,0.146629863,-0.227485991,-0.306180819,-2.074453687,1555.377623,5137.564115,533.2617435,-1.429249337,-1.918491475,839.1973018
44.27331234,374.0999889,15.10578135,0.016331437,0.017833941,23.58062273,0.619521161,-0.592383587,0.410631126,-0.000139457,-2.94e-05,-2.976744608,1464.784704,4940.033576,505.4478054,-0.447364613,-0.468549803,802.8742016
48.6841262,400.5497355,16.34141286,0.130058278,0.148750556,25.7687136,2.05e-05,-3.32e-05,2.71e-07,-1.82e-05,9.53e-06,-1.01e-05,1634.408248,5313.051265,559.2286944,-9.96e-05,6.37e-05,874.1833271
38.31435272,414.3541176,16.71056668,-0.092203822,-0.082774386,18.67904837,0.000372345,0.000194961,0.010265999,-0.950222176,-0.550899911,0.000270931,1290.421654,5342.433925,548.0651945,0.351059256,0.882368814,614.71975
42.39764118,363.7999045,12.90856225,2.227794543,2.221007548,22.0527818,-4.25e-05,3.52e-05,4.92e-06,2.92e-05,5.24e-06,2.36e-05,1390.87701,4815.880083,472.957306,0.000194034,5.88e-05,775.5588183
35.32173743,386.8297117,17.18934358,-1.069828695,-1.189286378,12.27485609,7.784063143,0.510815692,2.721975049,0.342882427,0.498276857,3.578633786,1219.432034,4966.564519,537.1477809,-21.71443199,-31.29729968,510.8441774
49.50977102,415.6746754,19.65497534,0.029315825,0.022672065,25.69684442,-0.000136511,-9.98e-05,0.002670466,2.946083165,0.165845811,-0.000121333,1676.840612,5459.660917,590.9717562,-0.131430211,-0.279208403,853.2918169
39.52452897,420.3219255,15.35367479,-0.049869458,-0.118497441,20.39457109,5.976128402,11.69159549,-0.119615152,-0.035368487,-0.065558759,10.90668303,1321.037736,5484.116031,583.0025436,-0.582041457,-0.790783525,671.3663108
22.91139958,373.9023082,24.72617949,-55.70139469,-11.68435784,7.831905227,1.084628772,2.472584153,7.227369374,-16.83835494,-6.297175153,0.640726378,770.7953293,4622.238719,517.5828394,-628.2859335,-311.3664092,154.3816765
35.75208519,314.5121925,6.027543716,0.163892114,0.142186202,17.66373004,5.57e-05,0.00016094,3.17e-05,2.4e-05,-1.92e-05,9.87e-05,1093.965778,4108.767936,320.6976481,-0.0002076,0.000122653,626.2560061
2.437083831,448.0390721,7.412292176,0.052537463,0.06642666,-1.818023978,-0.000156817,7.72e-05,0.001406592,-1.390799462,29.36109414,2.51e-05,119.9954135,5424.690694,272.36279,-0.006318013,-0.006239827,-26.95590788
36.17904749,317.1902586,10.84347231,0.069225023,0.052948874,18.2162372,1.8e-05,-5.16e-06,-1.04e-06,1.99e-06,-1.19e-05,-1.95e-05,1136.552007,4139.078876,377.2221735,3.72e-05,-0.000124389,638.6371251
20.00914583,397.961863,22.02944335,0.623328577,1.834842936,9.004653602,0.44410977,9.382354153,-0.008121213,-1.993874782,-0.271892473,4.284597656,828.3114448,5098.772364,354.8375064,6.005649679,12.96312549,472.3657821
37.38202711,327.1229685,12.5882778,0.042141118,0.028145425,19.20733488,-9.42e-05,-4.61e-05,4.55e-06,-2.54e-05,1.12e-05,-6.16e-07,1191.731136,4277.366922,406.6849878,-8.26e-05,9.9e-06,668.701732
25.73486766,367.021635,25.19558409,62.46111167,12.21389087,9.299584525,-0.014594727,-0.011650335,-0.000820998,0.00461694,0.00302724,-0.013139786,757.2673598,4558.764647,517.4890562,718.4360291,336.0116026,130.8492927
