ε11,ε22,ε12,ɣ13,ɣ23,κ11,κ22,κ12,A11,A22,A33,A23,A13,A12,B11,B22,B33,B23,B13,B12 ,D11,D22,D33,D23,D13,D12,K11,K22,K12
1.132432432,1,0,0.001351351,0,0,0,0,43.4271336,369.9988942,14.67299337,0.016206186,0.016356313,23.17829662,3.52E-05,3.68E-05,6.43E-06,5.83E-06,9.78E-06,5.46E-05,1431.991647,4880.434867,494.3475148,7.11E-05,0.000136135,789.7455545,-0.000106237,0,-7.18E-05
1,1.006351351,0,0,0,-0.012864865,0,0,11.56869254,404.2371352,18.10570909,2.229196854,-6.449936063,14.13936236,0.816650466,-35.0288962,-2.030372992,-2.9879471,-5.27544644,-23.88924853,843.0992346,5102.367883,410.1089125,-18.80984048,-33.24335745,436.4824216,11.70480294,46.84943425,-1.065427395
1,1,0,0.018918919,0,0,0,0.001891892,45.67459959,418.418708,17.57210701,0.027805902,0.028174663,23.84189459,4.67E-05,9.70E-06,-9.01E-05,0.827930313,0.596797662,3.06E-05,1457.029024,5443.406243,584.5729646,-0.469471984,-0.170588113,723.0574928,7.760181852,47.146542,-0.000304307
1.281081081,1,0,0,0,0.009648649,0,0,37.63744299,324.7068689,13.00987128,0.017633992,0.013741618,18.94217338,-9.30154267,-0.252188609,-0.338227817,0.001101278,0.00015789,-5.221971271,1184.409465,4241.257646,379.2464538,-1.422605547,-1.492195855,658.5334136,1.92E-05,2.97E-08,9.64E-06
1,0.982027027,0,0,0,0,0,0.004324324,21.55040995,409.3633176,5.881522515,0.032172781,0.033817912,2.482151737,6.00E-05,-6.28E-05,-4.08E-05,-48.67080432,2.420029541,2.59E-05,742.1520064,5064.006103,473.3504856,0.180801062,-0.014019014,153.8684859,-0.000943328,-0.001005899,-0.000974613
1,1,0,0,0,0,0,-0.002297297,48.70895597,418.9635279,17.84015335,-0.011622075,-0.028973721,25.25321082,0.000151173,4.68E-05,0.004095896,-0.351222413,-0.071364177,0.000109934,1649.926283,5511.712951,588.2137051,0.204351101,0.503956363,840.1763656,0.001442235,-0.000500758,0.000470738
1,1,0,0,-0.037837838,0,0,0,41.58776563,414.2511263,14.78486514,0.052858763,0.054580174,19.60649935,1.27E-06,-1.57E-07,1.18E-06,2.22E-06,1.33E-06,1.36E-06,1407.370702,5399.094901,551.0088865,0.000201625,-1.15E-05,667.7021542,0.0001795,46.67755742,0.032481823
1,0.993378378,0,0,0,0,-0.002702703,0,35.91457181,387.406878,13.19506755,0.42643617,0.62065727,11.86551054,-7.649075546,-4.171178382,-3.394214411,0.233010708,0.294324082,-6.659059657,1205.456353,5021.582499,496.8557558,1.54315535,1.927840136,507.260421,10.81307373,38.05445671,21.36500131
1.013513514,1,0,0,0,0,0,0,51.38131742,414.9433581,17.71837767,0.020739055,0.021029996,27.05399427,-9.24E-06,1.06E-06,7.38E-08,3.23E-07,-3.97E-06,-3.79E-06,1740.535764,5507.459282,593.0884343,1.58E-05,-2.82E-05,911.1486482,-0.000269491,0,-0.000134746
1,0.984864865,-0.086486486,0,0,0,0,0,19.85839632,367.3722083,14.49388376,-49.90109694,-10.28382914,5.709924543,2.81E-06,-4.29E-05,-4.64E-05,-3.15E-05,-3.46E-05,-5.77E-05,676.5239152,4828.373723,508.1963653,-578.3415338,-313.6574211,74.89040191,-0.002747016,-0.004379534,-0.003563275
0.968918919,1,0,0,0,0,0,0,4.198571599,411.840706,13.48277036,0.035597676,0.03624306,-1.384383408,2.74E-06,-5.91E-06,1.81E-08,-1.59E-06,6.10E-07,-1.07E-06,179.7113255,5066.769982,476.1596392,-1.06E-05,-1.34E-05,-20.67303816,-2.81E-06,-1.48E-07,-1.48E-06
1,1,0,0,-0.025675676,0,0,0,44.70531235,416.0605394,17.07447507,0.032215309,0.032790666,21.74812309,3.78E-07,-3.83E-08,7.05E-07,1.62E-07,1.09E-06,-6.54E-08,1516.065366,5397.730188,591.2253965,3.49E-05,-5.82E-05,701.8484238,7.713337977,47.9953306,0.590555464
1.117567568,1,0,0,0,0,-0.000675676,0,44.27331307,374.0999997,15.10578634,0.016287632,0.017886435,23.58063906,-0.619485115,-0.59236931,-0.410630432,0.000135968,4.88E-05,2.810079273,1464.74789,4940.033525,505.447765,0.447405755,0.468507925,802.8560988,-9.97E-05,-1.30E-06,-5.05E-05
1,0.98,0,0,0,0,0,-0.005,21.24594672,409.9922535,4.323809325,0.044012241,0.043121736,2.315918076,2.32E-05,0.000173745,-1.61E-05,59.60606827,-1.568895303,0.000143002,736.8975057,5080.965835,467.4077893,-0.260334189,0.00936957,168.8644359,-0.000353447,-0.000119272,-0.000236359
1,0.986081081,0,0,0,0,0,-0.002972973,19.82302374,409.6253418,8.435375558,0.079582636,0.078026936,3.719440634,-6.35E-06,2.06E-05,-9.66E-05,29.85363925,-0.985423548,1.86E-05,675.2990653,5069.991927,487.3347558,-0.09424105,0.357447042,162.0390054,-1.58E-07,-2.44E-06,-1.30E-06
1,1,0.187837838,-0.005405405,0,0,0,0,20.97568648,353.047421,34.21612753,73.21764448,14.11113108,8.688660642,-0.001288128,-0.000456828,0.027065861,-0.015314617,-0.021003063,-0.000141543,685.6162589,4267.373899,568.0614847,803.4277155,334.0003783,83.42880927,2.56E-06,-1.27E-05,-5.75E-06
1,1.00472973,0,0,-0.032432432,0,0,0,48.34273277,414.3807974,19.07563514,-0.052976184,-0.007611916,24.47833555,1.23E-05,-1.24E-05,-1.13E-05,-1.37E-05,3.44E-06,-3.10E-07,1638.661437,5452.201451,602.0105175,8.52E-05,0.000118124,834.3447441,11.24654762,46.13523294,-6.595456206
1,1,0,-0.043243243,-0.043243243,0,0,0,39.73938857,410.8484591,14.80887142,-4.760028408,-3.922879098,17.81710573,-2.12E-05,-2.04E-05,-4.23E-05,-2.69E-05,-3.26E-05,-1.92E-05,1354.14342,5353.972579,571.4526494,-82.90339495,-97.91335826,626.7774955,7.036283791,47.34718015,-1.069509391
1,1,0,0.009459459,0,0.003216216,0,0,27.07972951,412.3552321,16.08358308,0.022268801,0.022314574,13.73944737,1.722422946,3.739577241,0.784853591,-0.00203788,-0.002223987,3.609293236,911.2180142,5356.706956,539.3114117,-0.006746552,0.016458766,470.445631,6.549009978,1.68E-07,-0.002030922
1,1,0,0.02972973,-0.02972973,0,0,0,42.17482509,414.7862551,16.62211056,2.529082404,2.67943802,20.46343279,1.01E-05,1.13E-05,-9.35E-06,5.47E-06,7.68E-06,8.72E-06,1424.742314,5416.963851,579.3800537,59.93079109,79.40237502,693.8873299,7.117784637,46.87849949,0.807253003
0.939189189,1,0,0,0.033783784,0,0,0,3.225702289,422.0926946,8.52169976,0.044409065,0.115910885,-1.983030627,-3.05E-06,-7.50E-06,-5.27E-05,1.29E-05,2.01E-05,6.65E-06,145.9873734,5137.169782,311.6707305,0.009835339,0.008191877,-32.32798593,0.061705558,51.85547038,-1.12581007
1,1,0,0.033783784,-0.033783784,0,0,0,41.62121928,413.9849661,16.32525842,2.936406849,2.881310604,19.91917883,-2.82E-05,3.89E-05,-3.27E-05,-2.70E-05,3.00E-05,6.48E-06,1405.530695,5401.555602,575.2509799,67.11906732,85.3540432,681.0598434,6.943590888,46.68490367,0.9349059
1,1,0,0.036486486,-0.036486486,0,0,0,41.25266061,413.4032755,16.11397573,3.232071091,3.01560345,19.54862199,1.17E-05,1.35E-05,-5.86E-06,7.72E-06,1.06E-05,1.26E-05,1392.853334,5390.457402,572.3889897,72.22749418,89.35212935,672.439126,6.860825963,46.5632569,1.001926537
1,1,0,-0.005405405,0,0,0,0.000540541,52.30560866,420.4247936,18.08230229,0.018797611,0.01871318,27.37681421,7.95E-06,8.99E-06,5.36E-05,0.150480729,-0.019627035,8.84E-06,1779.711313,5580.186038,604.2803146,-0.013394768,-0.005720357,922.1183325,7.733123737,48.16093761,0.068884782
1,1,0,0,0,0,-0.007432432,0,35.18737176,311.5811968,25.93299603,0.747810103,0.740802754,7.885045055,-7.506654672,0.172492518,-5.122942687,0.328796074,0.333792947,-2.952793972,1209.051774,3995.453535,414.7058383,-0.075660029,-0.147130562,472.0436379,3.90E-05,0.000344727,0.000191848
1,0.988918919,0,0.02027027,0,0,0,0,34.2323819,418.9384736,11.92051383,-2.119029474,-1.223526843,13.73871161,-1.07E-05,-0.000803499,1.60E-05,-0.000373303,5.95E-07,-0.000392429,982.2152432,5407.377067,559.4914853,-0.002466848,-1.35E-05,433.6306489,7.245866093,38.50360564,14.03010042
1,1,0,-0.021621622,0,0,0,0.002162162,45.42460587,416.5918343,17.48917944,0.024123712,0.024332985,22.57595628,-2.65E-05,-6.64E-06,6.95E-06,0.976440593,0.609393692,-1.14E-05,1424.297074,5424.684269,582.0998655,-0.060408404,-0.066217524,701.7202473,7.689894322,45.64112817,0.707136603
1,1,-0.001351351,0,0,0,0,0.002162162,49.46712748,419.2677281,17.89339204,-0.709599345,-0.182681393,25.71201873,0.311619779,0.139256302,-0.005887051,0.256183421,0.030263791,0.195554941,1674.733066,5523.326912,590.3466599,-7.357163657,-5.159029815,855.5894033,-0.001512022,0.000110858,-0.000700582
0.931756757,1,-0.095945946,0,0,0,0,0,9.811616943,411.2059892,21.7466264,-49.05289046,-9.807888701,4.068344809,4.91E-05,1.55E-05,0.000158527,2.42E-05,-1.82E-06,3.25E-05,365.3039792,4983.951925,512.0765412,-568.7831142,-310.8439562,69.63788252,8.35E-05,-9.91E-05,-7.80E-06
1.177027027,1,0,0,-0.009459459,0,0,0,41.10114327,355.2488646,13.60681001,-0.013974441,-0.017587636,21.79852411,1.46E-05,1.74E-05,-1.12E-06,1.88E-06,-2.78E-06,4.64E-05,1341.599656,4674.174303,461.7379309,-0.00064544,0.000301458,748.4479015,0.01382384,32.05334259,1.98907452
1.258783784,1.002297297,0,0,0,0,0,0,37.64878345,329.450388,12.61892359,0.034858107,0.022913942,19.42552968,8.12E-06,-3.66E-05,-6.72E-06,-1.51E-05,-1.13E-05,-5.27E-05,1202.896728,4310.041802,410.7111281,1.37E-05,-0.00011318,675.3041547,-3.71E-07,-1.57E-05,-8.01E-06
1,1,0,0,-0.035135135,0.011945946,0,0,18.55116582,434.6652306,14.9802867,13.01203401,-3.447329272,23.33683508,0.760310712,1.007461696,2.183869768,-1.892565873,3.819919255,6.879096696,855.3104685,5179.952979,388.8952577,-12.9165961,23.22788923,498.9330734,8.926269884,47.99519815,-5.279797215
1.221621622,1,0,0,0,0.005972973,0,0,39.37192226,341.5832321,13.30575372,0.019311138,0.016929983,20.55806705,-10.42148549,-0.133774666,-0.236242005,0.000851808,-0.000587064,-4.288875789,1267.663769,4480.047152,423.3509181,-1.349821106,-1.414901283,708.955989,-8.05E-05,0,-4.03E-05
1.080405405,1,0,0,0,-0.002756757,0,0,46.67232242,389.9256162,16.11300525,0.662985082,0.812024691,25.67584784,-6.772816128,-0.444128225,0.146629863,-0.227485991,-0.306180819,-2.074453687,1555.377623,5137.564115,533.2617435,-1.429249337,-1.918491475,839.1973018,34.76209727,34.84451649,0.008735479
1,1,0,0.032432432,0,0,0,-0.003243243,38.08380398,412.9492477,16.58109389,0.025567178,0.025787745,17.75686519,0.000730132,0.00045234,-5.68E-05,-0.924946739,-0.578575835,0.000495049,1276.297703,5310.504361,548.1774749,-1.590941623,-1.672275272,586.4014566,7.76283822,4.41E-05,0.000638332
1,1,0,0,0.02972973,0,0,-0.002972973,40.13593921,411.7947664,16.09059656,0.027243736,0.027720161,18.22135776,2.23E-05,-7.50E-05,-3.34E-05,-0.764243567,-0.43186863,-1.49E-05,1376.906243,5327.596751,555.6341046,0.157061818,0.209301261,636.0269745,-3.70E-05,46.00176393,0.000222739
1.117567568,1,0,0,0,0,0.000675676,0,44.27331234,374.0999889,15.10578135,0.016331437,0.017833941,23.58062273,0.619521161,-0.592383587,0.410631126,-0.000139457,-2.94E-05,-2.976744608,1464.784704,4940.033576,505.4478054,-0.447364613,-0.468549803,802.8742016,-6.26E-05,5.62E-06,-2.85E-05
1.050675676,0.999054054,0,0,0,0,0,0,48.6841262,400.5497355,16.34141286,0.130058278,0.148750556,25.7687136,2.05E-05,-3.32E-05,2.71E-07,-1.82E-05,9.53E-06,-1.01E-05,1634.408248,5313.051265,559.2286944,-9.96E-05,6.37E-05,874.1833271,-0.00093121,-9.60E-05,-0.000513594
1,1,0,0,0,0,0,-0.003648649,38.31435272,414.3541176,16.71056668,-0.092203822,-0.082774386,18.67904837,0.000372345,0.000194961,0.010265999,-0.950222176,-0.550899911,0.000270931,1290.421654,5342.433925,548.0651945,0.351059256,0.882368814,614.71975,0.002217125,-0.001010873,0.000603126
1,1.009189189,0,0,0.047297297,0,0,0,43.78356223,408.4239041,18.99910845,0.036875909,0.047794462,21.20887217,-2.98E-07,-1.14E-05,-1.71E-06,-1.31E-06,-4.78E-07,-1.71E-06,1481.827412,5305.805774,580.7293104,3.25E-05,-0.000281204,714.6501694,-0.00196425,46.32924198,0.020515726
1,1,0,0,-0.006756757,0,0,0.000675676,52.22194359,420.3639914,18.05241739,0.009485534,0.023228255,27.31901216,0.000323314,0.000202935,0.000414658,0.19357336,-0.016268234,0.000259549,1776.707888,5579.981323,603.5407192,-0.01661995,-0.019303687,921.7565092,7.684503974,47.79942665,1.332524825
1.15472973,0.996621622,0,0,0,0,0,0,42.39764118,363.7999045,12.90856225,2.227794543,2.221007548,22.0527818,-4.25E-05,3.52E-05,4.92E-06,2.92E-05,5.24E-06,2.36E-05,1390.87701,4815.880083,472.957306,0.000194034,5.88E-05,775.5588183,32.62625494,32.82445958,-6.44127803
1,1,0,0,-0.013513514,0,0,-0.001351351,47.62621265,418.875295,17.73122373,0.035918242,0.035167888,24.78897082,0.000283113,0.000149518,0.000131289,-0.130850846,-0.010677297,0.000210036,1615.980208,5535.894496,593.6280426,0.217997301,0.566967244,842.4962302,7.758913959,47.67810745,-0.007459427
1,1,0,0,0,0,0.002702703,0.000540541,35.32173743,386.8297117,17.18934358,-1.069828695,-1.189286378,12.27485609,7.784063143,0.510815692,2.721975049,0.342882427,0.498276857,3.578633786,1219.432034,4966.564519,537.1477809,-21.71443199,-31.29729968,510.8441774,-0.000151413,-0.000113003,-0.000132208
1.072972973,1,0,0.009459459,0,0,0,0,47.11455306,392.2065349,16.15416979,0.373802062,0.43238047,25.57234173,0.000103319,6.03E-05,1.48E-06,3.26E-05,4.30E-05,8.00E-05,1573.187694,5179.826942,541.8491186,0.000210414,0.000322964,849.1994313,7.924561755,35.17847928,0.028255007
1,1.004324324,0,0,0,0,0,0.003108108,49.50977102,415.6746754,19.65497534,0.029315825,0.022672065,25.69684442,-0.000136511,-9.98E-05,0.002670466,2.946083165,0.165845811,-0.000121333,1676.840612,5459.660917,590.9717562,-0.131430211,-0.279208403,853.2918169,-0.001882911,0.000507444,-0.000687733
1,0.994594595,0,0,0,-0.000459459,0,0,39.52452897,420.3219255,15.35367479,-0.049869458,-0.118497441,20.39457109,5.976128402,11.69159549,-0.119615152,-0.035368487,-0.065558759,10.90668303,1321.037736,5484.116031,583.0025436,-0.582041457,-0.790783525,671.3663108,11.46342387,-0.001140259,-31.27256474
1,1,0,0,-0.010810811,0.003675676,0,0,27.27636573,409.6235158,15.3660107,0.025814419,0.02632153,12.85735626,1.470344796,4.656186582,1.093698427,-0.003833899,-0.003795392,3.684030681,937.4852849,5323.449103,516.5384286,-0.011762014,0.022571138,465.5847206,6.459078922,46.70757733,-2.295063472
1,1,-0.124324324,0,0,0,0,0.003918919,22.91139958,373.9023082,24.72617949,-55.70139469,-11.68435784,7.831905227,1.084628772,2.472584153,7.227369374,-16.83835494,-6.297175153,0.640726378,770.7953293,4622.238719,517.5828394,-628.2859335,-311.3664092,154.3816765,-0.001081195,-0.000528298,-0.000804746
1,0.996216216,0,0,-0.004054054,0,0,0,52.37064485,423.3799729,16.420535,0.08166057,0.037998815,27.46123898,-2.38E-06,4.45E-06,3.03E-07,1.88E-06,-6.07E-07,1.58E-06,1783.231161,5631.867008,598.7388098,1.29E-05,2.13E-05,926.2814832,7.598999252,51.39692141,-6.222369506
1.37027027,0.981621622,0,0,0,0,0,0,35.75208519,314.5121925,6.027543716,0.163892114,0.142186202,17.66373004,5.57E-05,0.00016094,3.17E-05,2.40E-05,-1.92E-05,9.87E-05,1093.965778,4108.767936,320.6976481,-0.0002076,0.000122653,626.2560061,-0.00141098,-0.000353928,-0.000882454
1,1,0,-0.021621622,0,0.007351351,0,0,25.69551226,411.6203904,15.18633407,0.020928442,0.021579901,13.34627662,0.742510895,4.010448956,1.533514918,-0.002264204,-0.002408477,3.381079676,881.2174177,5249.887109,462.1996636,0.006836937,0.02252957,462.7556449,6.986105104,0,0.010840556
1,1,0,0,0.02972973,-0.010108108,0,0,25.35544357,408.6097586,14.74025606,0.110921336,0.075786082,13.15435038,0.52437671,-4.79631165,-1.767163477,0.025283379,0.016143801,-2.903119261,862.3514773,5348.957405,456.0216454,1.006652599,0.808991968,476.5619828,0.000637396,44.76605424,0.14652134
0.87972973,1,0,0,0,0,0,-0.004459459,2.437083831,448.0390721,7.412292176,0.052537463,0.06642666,-1.818023978,-0.000156817,7.72E-05,0.001406592,-1.390799462,29.36109414,2.51E-05,119.9954135,5424.690694,272.36279,-0.006318013,-0.006239827,-26.95590788,0.00320493,0.000688122,0.001946526
1,1,0,0,0.012162162,0.004135135,0,0,27.07346436,409.3748846,15.21357644,0.026705997,0.02670524,12.81454218,1.307212957,4.731844452,1.164619932,-0.003849045,-0.003891029,3.630985856,931.1820355,5324.039573,509.9190549,-0.003857411,0.030565033,465.7121905,5.840506507,46.70834337,0.364803583
0.991216216,1,0,0,0.024324324,0,0,0,26.6381276,415.6981664,20.27278441,0.571525537,0.412674492,13.57256356,-9.74E-06,5.40E-06,-2.12E-05,-6.61E-06,-1.49E-05,-2.14E-06,887.4204759,5367.223644,559.263882,-0.000149668,-0.000122471,495.1072183,7.194713036,47.5614601,0.514113183
1.310810811,1,0,0,0,0,0,0,36.17904749,317.1902586,10.84347231,0.069225023,0.052948874,18.2162372,1.80E-05,-5.16E-06,-1.04E-06,1.99E-06,-1.19E-05,-1.95E-05,1136.552007,4139.078876,377.2221735,3.72E-05,-0.000124389,638.6371251,-7.89E-05,-6.81E-08,-3.95E-05
1,1,0,-0.028378378,-0.028378378,0,0,0,42.36515907,415.0398321,16.71630826,-2.350092669,-2.559317042,20.64689586,7.40E-06,1.25E-05,9.06E-06,9.26E-06,1.22E-05,7.84E-06,1431.326117,5421.86756,580.7250519,-57.62437344,-77.37874143,698.2499841,7.109996587,47.09691304,-0.56465678
1,1,0,0,0,0.014243243,0,-0.004189189,20.00914583,397.961863,22.02944335,0.623328577,1.834842936,9.004653602,0.44410977,9.382354153,-0.008121213,-1.993874782,-0.271892473,4.284597656,828.3114448,5098.772364,354.8375064,6.005649679,12.96312549,472.3657821,12.39675997,42.49022494,-0.773753836
1,1,0,-0.012162162,0,0.004135135,0,0,27.69184854,413.5134242,15.75482429,0.633272586,0.494312652,14.69424765,1.314784067,3.52808874,0.943484485,-0.124781384,-0.088250823,3.423400624,902.6386126,5359.847764,525.2139341,-0.566773554,-0.508476257,468.9222879,6.679268707,1.37E-08,-3.260542136
1.080405405,1,0,0,0.008108108,0,0,0,46.6018136,389.5200743,16.04126424,0.448022974,0.525409826,25.38478402,-6.89E-05,2.56E-05,-1.02E-05,1.31E-05,-2.56E-05,-1.16E-05,1554.256295,5140.943884,535.6092902,-0.000156028,-0.000191105,841.4364364,34.82217493,34.90007709,0.517316906
1,1,0,-0.044594595,0,-0.015162162,0,0,23.71102612,410.3230298,16.67812703,-0.165639577,-0.284500509,12.38206133,0.346924757,-4.238904081,-1.915262373,-0.060253646,-0.071906795,-3.11432044,822.7194745,5371.995155,416.176864,4.363053482,5.118451527,471.7098953,14.8335187,-2.53E-07,1.663005491
1,1,0,0.047297297,0,0,0,0,47.9162458,413.6522227,17.27212238,0.022228024,0.021051728,22.16899216,6.99E-06,7.74E-06,9.60E-07,4.32E-06,1.22E-05,8.91E-06,1189.060839,5347.935878,580.1266685,1.21E-05,2.90E-05,563.3487756,7.14882119,37.84104014,0.003725706
1,1,0,0,0.036486486,0.012405405,0,0,18.39895149,439.7395823,15.17664485,15.67516306,-3.383556721,25.8554092,0.783869118,0.818676299,2.193723193,-1.984792564,4.555155681,7.522283761,852.4382761,5176.741619,383.7264145,-12.79191251,28.59137171,503.0758034,9.191549714,47.85410951,5.748819281
1.15472973,1,0,0,-0.005405405,0,0,0,42.22000961,362.4945117,14.13903525,0.004955743,0.002742112,22.48212074,-1.27E-05,-1.42E-06,-2.36E-06,-1.28E-05,1.94E-05,8.49E-06,1385.262959,4775.400006,477.7840401,-0.000315842,-0.000357706,768.7639573,0.000301951,0.04041289,-0.109251957
1.266216216,1.002702703,0,0,0,0,0,0,37.38202711,327.1229685,12.5882778,0.042141118,0.028145425,19.20733488,-9.42E-05,-4.61E-05,4.55E-06,-2.54E-05,1.12E-05,-6.16E-07,1191.731136,4277.366922,406.6849878,-8.26E-05,9.90E-06,668.701732,3.46E-07,2.76E-05,1.40E-05
1,0.994594595,0.140540541,0,0,0,0,0,25.73486766,367.021635,25.19558409,62.46111167,12.21389087,9.299584525,-0.014594727,-0.011650335,-0.000820998,0.00461694,0.00302724,-0.013139786,757.2673598,4558.764647,517.4890562,718.4360291,336.0116026,130.8492927,16.94369987,41.17349298,2.481232021
1,1,0,0,0.039189189,0,0,0,41.41226509,414.0863919,14.54310194,0.053725615,0.054498772,19.45877323,5.68E-07,3.92E-08,-1.51E-06,-4.43E-07,-3.20E-07,1.03E-07,1401.690002,5396.559608,547.3325022,-5.80E-06,4.35E-05,665.1520418,-8.60E-06,46.64256221,0.002593274
1,1.001891892,0,0,0,0.007810811,0,0,25.70491182,410.9696649,16.15308321,0.022656161,0.023383896,13.38644078,0.691868536,7.017528068,1.31357801,-0.002629894,-0.002767712,6.122485938,873.0950172,5344.600409,487.5939509,-0.133259668,-0.060573641,465.7383548,0.015674958,4.64E-05,0.007860674
1,0.993783784,0,0,0,0,0.002027027,0,35.2151585,396.9237632,13.69268245,0.027992911,0.028232824,12.2288131,8.018805643,-5.928791569,2.533224876,-0.004589587,-0.004721479,-1.505704015,1214.261351,5113.16614,517.4723421,-0.09645439,-0.113334247,503.8971057,1.11E-08,2.21E-06,1.11E-06
1,1,0,0,0,-0.00827027,-0.012162162,0,25.38554886,268.3297354,23.58262201,-0.025763242,0.091715388,7.752895855,0.626658552,-0.004232774,-9.019006559,-0.00627756,0.047120208,0.202926887,878.4641039,2882.028768,93.35920516,1.735060932,0.270964085,437.6678617,0.436400175,0.001111463,0.218755819
1.065540541,0.991756757,0,0,0,0,0,0,47.973611,401.0235366,12.87736086,0.180980803,0.214977741,25.82705483,5.71E-06,6.47E-07,3.73E-06,-1.78E-06,4.40E-06,-8.08E-06,1605.378915,5332.400053,535.3198754,-6.44E-05,4.11E-06,873.1456144,-0.001366445,-0.000790541,-0.001078493
1,0.991351351,0,0,0,0,0.006081081,0,34.70369133,326.4854529,14.77743839,0.048353279,0.054326548,7.291396576,8.005774726,-2.271745551,6.263103617,-0.018500218,-0.016679252,1.443693519,1201.639904,4358.293072,445.2045024,-0.175288751,-0.069052576,481.5476261,-1.66E-06,0.0002004,9.94E-05
1,1,0,0,-0.045945946,0,0,0.004594595,33.44332899,400.4109391,14.76026564,0.030879957,0.031630165,11.42274544,7.08E-05,1.06E-06,-0.00011958,2.373446065,1.563248778,-2.37E-05,1178.534666,5151.197031,522.8472572,-0.300659161,-0.32372767,477.9145428,3.94E-05,44.58385599,-0.277122839
